Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
INV-00333,A,Yangon,Normal,female,Food and beverages,87.97,3,13.1955,277.10549999999995,2023-11-01,20:21,Cash,263.90999999999997,4.7619047619,13.1955,7.7
INV-00945,A,Yangon,Member,Male,Electronic accessories,19.55,3,2.9325,61.5825,2023-03-02,18:32,Ewallet,58.650000000000006,4.7619047619,2.9325,8.1
INV-00016,A,Yangon,Normal,Female,Food and beverages,25.22,2,2.522,52.961999999999996,2023-02-17,20:41,Ewallet,50.44,4.7619047619,2.522,10.0
INV-00598,A,Yangon,Member,Male,Health and beauty,93.36,9,42.012,882.252,2023-11-19,19:15,Ewallet,840.24,4.7619047619,42.012,9.2
INV-01094,B,Mandalay,Member,Female,Home and lifestyle,86.34,3,12.951,271.971,2023-01-27,19:08,Credit card,259.02,4.7619047619,12.951,8.6
INV-00406,C,Naypyitaw,Member,Female,Health and beauty,25.26,2,2.526,53.04600000000001,2023-06-25,19:23,Cash,50.52,4.7619047619,2.526,9.2
INV-01240,A, Yangon ,Member,Male,Food and beverages,29.86,1,1.493,31.352999999999998,2023-09-29,11:37,Ewallet,29.86,4.7619047619,1.493,4.9
INV-00494,A,Yangon,Normal,Male,Food and beverages,42.55,5,10.6375,223.3875,2023-07-24,20:43,Credit card,212.75,4.7619047619,10.6375,4.2
INV-00354,A,Yangon,Member,Male,,95.72,5,23.93,502.53000000000003,2023-12-09,15:39,Credit card,478.6,4.7619047619,23.93,6.1
INV-00786,C,Naypyitaw,Normal,M,Home and lifestyle,25.47,2,2.547,53.486999999999995,2023-06-27,13:16,Credit card,50.94,4.7619047619,2.547,5.3
INV-01385,B, Mandalay ,Member,Female,Fashion accessories,85.37,6,25.611,537.831,2023-07-29,13:04,Credit card,512.22,4.7619047619,25.611,4.8
INV-00535,C,Naypyitaw,Normal,Female,Home and lifestyle,82.69,7,28.9415,607.7715,2023-03-05,17:52,Credit card,578.8299999999999,4.7619047619,28.9415,8.4
INV-01359,A,Yangon,Member,Male,Sports and travel,26.88,-1,12.096,254.016,2023-08-21,10:21,Credit card,241.92,4.7619047619,12.096,
INV-01177,C,Naypyitaw,Member,Male,Electronic accessories,45.92,10,22.96,482.16,2023-11-30,17:40,Credit card,459.20000000000005,4.7619047619,22.96,8.9
INV-00567,B,Mandalay,Member,,Sports and travel,26.42,5,6.605,138.705,2023/08/27,18:21,Cash,132.10000000000002,4.7619047619,6.605,9.9
INV-01482,A,Yangon,Normal,F,Fashion accessories,50.43,1,2.5215,52.9515,2023-07-05,11:03,Credit card,50.43,4.7619047619,2.5215,9.1
INV-01497,B,Mandalay,Member,Male,Home and lifestyle,66.56,10,33.28,698.88,2023-02-01,15:45,Credit card,665.6,4.7619047619,33.28,6.4
INV-00433,B,Mandalay,Member,Male,Health and beauty,16.12,10,8.06,169.26000000000002,2023-02-08,11:16,Ewallet,161.20000000000002,4.7619047619,8.06,5.5
INV-00331,B,Mandalay,Member,male,Food and beverages,11.31,7,3.9585,83.1285,2023-04-06,14:22,Ewallet,79.17,4.7619047619,3.9585,8.6
INV-00938,C,Naypyitaw,Member,M,Health and beauty,69.55,10,34.775,730.275,2023-01-28,11:00,Ewallet,695.5,4.7619047619,34.775,7.0
INV-01053,C,Naypyitaw,Member,Female,Health and beauty,70.55,4,14.11,296.31,2023-11-22,13:33,Credit card,282.2,4.7619047619,14.11,4.5
INV-01358,B,Mandalay,Normal,Female,Health and beauty,73.49,10,36.745,771.645,2023-03-05,15:40,Ewallet,734.9,4.7619047619,36.745,9.9
INV-01051,C, Naypyitaw ,Normal,Male,Electronic accessories,15.68,7,5.488,115.24799999999999,2023-10-27,11:43,Ewallet,109.75999999999999,4.7619047619,5.488,9.9
INV-00245,A, Yangon ,Normal,Female,Sports and travel,51.17,8,20.468,429.82800000000003,2023-04-20,12:52,Ewallet,409.36,4.7619047619,20.468,5.0
INV-00057,A,Yangon,Member,M,Fashion accessories,22.91,7,8.0185,168.3885,2023-11-18,20:41,Credit card,160.37,4.7619047619,8.0185,5.0
INV-01076,B,Mandalay,Member,female,Fashion accessories,32.58,2,3.258,68.41799999999999,2023-05-10,17:33,Cash,65.16,4.7619047619,3.258,4.1
INV-01449,C,Naypyitaw,Normal,Female,Sports and travel,68.0,1,3.4,71.4,2023-10-28,18:50,Credit card,68.0,4.7619047619,3.4,5.6
INV-00762,B,Mandalay,Normal,Male,Food and beverages,15.53,4,3.106,65.226,2023-03-25,12:42,Cash,62.12,4.7619047619,3.106,7.4
INV-01277,A,Yangon,Member,Female,Electronic accessories,94.22,6,28.266,593.5859999999999,2023-05-09,16:05,Ewallet,565.3199999999999,4.7619047619,28.266,7.1
INV-01113,A,Yangon,Normal,Male,Electronic accessories,76.91,1,3.8455,80.7555,2023-10-10,16:45,Ewallet,76.91,4.7619047619,3.8455,7.0
INV-00044,C,Naypyitaw,Member,Female,,56.05,6,16.815,353.11499999999995,2023-02-19,15:06,Cash,336.29999999999995,4.7619047619,16.815,9.6
INV-00472,C,Naypyitaw,Member,Female,Home and lifestyle,47.12,8,18.848,395.808,2023-02-25,17:07,Cash,376.96,4.7619047619,18.848,8.3
INV-00880,A,Yangon,Member,Female,Fashion accessories,45.75,8,18.3,384.3,2023-06-06,11:41,Cash,366.0,4.7619047619,18.3,6.9
INV-01019,C,Naypyitaw,Member,Female,,20.93,3,3.1395,65.9295,2023-12-25,19:02,Ewallet,62.79,4.7619047619,3.1395,5.4
INV-00498,A,yangon,Member,Male,Electronic accessories,34.8,7,12.18,255.77999999999997,2023-01-15,12:56,Ewallet,243.59999999999997,4.7619047619,12.18,4.4
INV-00102,B,Mandalay,Member,Male,,99.5,8,39.8,835.8,2023-04-28,10:31,Ewallet,796.0,4.7619047619,39.8,6.1
INV-01197,C,Naypyitaw,Member,Female,Health and beauty,36.25,7,12.6875,266.4375,2023-05-16,16:12,Cash,253.75,4.7619047619,12.6875,6.7
INV-01381,A, Yangon ,Normal,Male,Electronic accessories,63.96,7,22.386,470.10600000000005,2023-08-26,15:59,Cash,447.72,4.7619047619,22.386,
INV-00108,C,Naypyitaw,Normal,Female,Fashion accessories,32.83,10,16.415,344.715,2023-04-19,20:51,Ewallet,328.29999999999995,4.7619047619,16.415,6.6
INV-00757,B,Mandalay,Member,Female,Food and beverages,95.63,4,19.126,401.64599999999996,2023-07-08,19:20,Credit card,382.52,4.7619047619,19.126,5.2
INV-00693,B,Mandalay,Member,F,Food and beverages,93.77,2,9.377,196.917,2023-08-12,18:28,Credit card,187.54,4.7619047619,9.377,5.4
INV-00812,C,Naypyitaw,Member,Male,Electronic accessories,69.7,7,24.395,512.2950000000001,2023-09-05,17:34,Cash,487.90000000000003,4.7619047619,24.395,10.0
INV-00428,C,naypyitaw,Member,Female,Health and beauty,82.94,7,29.029,609.6089999999999,2023-12-28,12:10,Cash,580.5799999999999,4.7619047619,29.029,9.8
INV-00561,C,Naypyitaw,Normal,Female,Home and lifestyle,43.66,9,19.647,412.58699999999993,2023-04-18,12:33,Credit card,392.93999999999994,4.7619047619,19.647,8.0
INV-01085,C,Naypyitaw,Member,Male,Health and beauty,89.63,9,40.3335,847.0034999999999,2023-07-31,14:58,Credit card,806.67,4.7619047619,40.3335,5.0
INV-01097,A,Yangon,Member,Female,Sports and travel,28.13,6,8.439,177.219,2023-10-09,17:40,Ewallet,168.78,4.7619047619,8.439,9.1
INV-00742,B,Mandalay,Normal,Female,Home and lifestyle,35.15,7,12.3025,258.35249999999996,2023-05-07,11:02,Cash,246.04999999999998,4.7619047619,12.3025,4.7
INV-00856,A,Yangon,Member,M,Health and beauty,62.79,8,25.116,527.436,2023-09-09,20:42,Credit card,502.32,4.7619047619,25.116,7.5
INV-00129,A,Yangon,Member,Male,Fashion accessories,36.89,9,16.6005,348.6105,2023-04-23,15:14,Credit card,332.01,4.7619047619,16.6005,6.6
INV-01103,C,Naypyitaw,Member,Male,Electronic accessories,25.47,6,7.641,160.46099999999998,2023-03-04,12:20,Credit card,152.82,4.7619047619,7.641,8.4
INV-00375,A,Yangon,Normal,Female,Fashion accessories,50.89,2,5.089,106.869,2023-05-16,12:33,Ewallet,101.78,4.7619047619,5.089,7.3
INV-01305,C, Naypyitaw ,Member,Male,Fashion accessories,45.3,4,9.06,190.26,2023-06-30,15:08,Ewallet,181.2,4.7619047619,9.06,7.5
INV-00887,B,Mandalay,Normal,Male,Fashion accessories,74.32,5,18.58,390.17999999999995,2023-10-02,12:05,Cash,371.59999999999997,4.7619047619,18.58,6.3
INV-00384,C,Naypyitaw,Member,,Electronic accessories,72.17,8,28.868,606.2280000000001,2023-10-06,14:45,Cash,577.36,4.7619047619,28.868,6.7
INV-00675,B,Mandalay,Member,F,Sports and travel,12.99,10,6.495,136.395,2023-10-27,16:44,Cash,129.9,4.7619047619,6.495,5.0
INV-01379,B,Mandalay,Member,Female,Electronic accessories,74.64,8,29.856,626.976,2023-02-02,13:18,Credit card,597.12,4.7619047619,29.856,6.4
INV-00362,B,Mandalay,Normal,Female,Electronic accessories,56.84,9,25.578,537.138,2023-06-03,10:09,Cash,511.56000000000006,4.7619047619,25.578,8.2
INV-00683,A,yangon,Member,Female,Health and beauty,57.71,1,2.8855,60.5955,2023-06-02,11:33,Ewallet,57.71,4.7619047619,2.8855,8.7
INV-01048,A,Yangon,Normal,Female,Electronic accessories,13.68,3,2.052,43.092,2023-08-15,10:51,Ewallet,41.04,4.7619047619,2.052,5.5
INV-00310,A,Yangon,Normal,Female,,61.02,1,3.051,64.071,2023-12-05,20:40,Cash,61.02,4.7619047619,3.051,4.7
INV-00248,C,Naypyitaw,Member,Female,Home and lifestyle,47.35,4,9.47,198.87,2023-10-20,14:03,Cash,189.4,4.7619047619,9.47,7.6
INV-01030,C,Naypyitaw,Normal,male,Sports and travel,83.18,10,41.59,873.3900000000001,2023-06-15,19:14,Credit card,831.8000000000001,4.7619047619,41.59,9.3
INV-01444,B,Mandalay,Normal,Female,Electronic accessories,34.1,10,17.05,358.05,2023-10-17,14:24,Cash,341.0,4.7619047619,17.05,8.3
INV-00591,A,Yangon,Member,Male,Food and beverages,91.29,7,31.9515,670.9815000000001,2023-01-24,14:47,Credit card,639.0300000000001,4.7619047619,31.9515,8.5
INV-00033,A, Yangon ,Member,Female,Electronic accessories,18.96,7,6.636,139.356,2023-03-23,15:51,Credit card,132.72,4.7619047619,6.636,
INV-00789,B,Mandalay,Normal,female,,22.51,4,4.502,94.542,2023-12-05,17:54,Ewallet,90.04,4.7619047619,4.502,
INV-00533,C,Naypyitaw,Normal,,Home and lifestyle,73.63,6,22.089,463.86899999999997,2023-06-10,17:45,Ewallet,441.78,4.7619047619,22.089,5.9
INV-00627,B,Mandalay,Normal,Female,Sports and travel,66.25,3,9.9375,208.6875,2023-11-01,14:36,Credit card,198.75,4.7619047619,9.9375,5.6
INV-00429,B, Mandalay ,Normal,Female,Home and lifestyle,34.54,8,13.816,290.13599999999997,2023-08-07,15:59,Ewallet,276.32,4.7619047619,13.816,8.0
INV-00670,A,Yangon,Normal,Female,Food and beverages,33.01,4,6.602,138.642,2023-08-01,19:14,Credit card,132.04,4.7619047619,6.602,5.2
INV-00368,C,Naypyitaw,Normal,Male,Fashion accessories,80.0,9,36.0,756.0,2023-11-15,15:24,Cash,720.0,4.7619047619,36.0,9.8
INV-00923,C,Naypyitaw,Normal,Female,Sports and travel,98.72,10,49.36,1036.56,2023-09-03,17:31,Cash,987.2,4.7619047619,49.36,5.5
INV-01125,B,Mandalay,Normal,male,,58.36,4,11.672,245.112,2023-12-28,14:49,Ewallet,233.44,4.7619047619,11.672,4.7
INV-00931,A,Yangon,Normal,Male,Food and beverages,11.8,9,5.31,111.51,2023-02-03,13:45,Cash,106.2,4.7619047619,5.31,9.7
INV-00232,B,mandalay,Normal,Male,Food and beverages,16.91,1,0.8455,17.7555,2023-12-29,20:46,Cash,16.91,4.7619047619,0.8455,
INV-00552,C,Naypyitaw,Member,Male,Electronic accessories,92.06,3,13.809,289.98900000000003,2023-03-31,11:12,Credit card,276.18,4.7619047619,13.809,8.2
INV-01326,B,Mandalay,Member,Female,Electronic accessories,12.16,6,3.648,76.608,2023-02-16,10:30,Cash,72.96000000000001,4.7619047619,3.648,5.7
INV-00383,B, Mandalay ,Member,Female,Electronic accessories,15.32,10,7.66,160.85999999999999,2023-08-13,14:49,Ewallet,153.2,4.7619047619,7.66,6.0
INV-00164,B,mandalay,Member,male,Sports and travel,42.82,9,19.269,404.649,2023-05-15,20:55,Ewallet,385.38,4.7619047619,19.269,4.7
INV-01443,B,Mandalay,Member,M,Food and beverages,42.28,2,4.228,88.788,2023-03-06,10:05,Ewallet,84.56,4.7619047619,4.228,
INV-00544,B,Mandalay,Normal,Female,Sports and travel,15.14,2,1.514,31.794,2023-06-01,13:46,Cash,30.28,4.7619047619,1.514,7.5
INV-01286,B,Mandalay,Normal,Female,Food and beverages,32.58,3,4.887,102.627,2023-10-20,19:40,Credit card,97.74,4.7619047619,4.887,4.7
INV-00998,A,Yangon,Normal,Female,Sports and travel,73.39,1,3.6695,77.0595,2023-04-12,11:52,Ewallet,73.39,4.7619047619,3.6695,5.1
INV-00821,C,Naypyitaw,Member,Male,Fashion accessories,97.27,7,34.0445,714.9345,2023-08-19,15:26,Cash,680.89,4.7619047619,34.0445,8.4
INV-01228,A,Yangon,Normal,Female,Health and beauty,94.5,1,4.725,99.225,2023-12-22,20:09,Ewallet,94.5,4.7619047619,4.725,9.2
INV-00193,C,Naypyitaw,Member,Male,Electronic accessories,14.33,1,0.7165,15.0465,2023-02-13,14:46,Cash,14.33,4.7619047619,0.7165,6.3
INV-01107,B,Mandalay,Normal,Male,Health and beauty,38.56,1,1.928,40.488,2023-05-03,17:08,Credit card,38.56,4.7619047619,1.928,4.3
INV-00064,B,Mandalay,Normal,M,Food and beverages,32.6,3,4.89,102.69000000000001,2023-01-24,15:22,Ewallet,97.80000000000001,4.7619047619,4.89,5.8
INV-01141,C,naypyitaw,Normal,Female,Sports and travel,99.6,8,39.84,836.64,2023-08-01,19:40,Credit card,796.8,4.7619047619,39.84,5.8
INV-00904,B,Mandalay,Member,Female,Fashion accessories,38.26,4,7.652,160.69199999999998,2023-06-04,12:48,Ewallet,153.04,4.7619047619,7.652,7.1
INV-01091,C,Naypyitaw,Normal,male,Food and beverages,449.5628075253971,5,14.125,4160.8788927141495,2023-09-13,12:23,Credit card,282.5,4.7619047619,14.125,4.8
INV-00615,C,Naypyitaw,Normal,Female,Food and beverages,107.40638323649928,10,8.79,1388.8728530812775,2023-09-23,10:58,Cash,175.79999999999998,4.7619047619,8.79,9.0
INV-00479,C,Naypyitaw,Normal,,Sports and travel,15.48,10,7.74,162.54000000000002,2023-06-29,12:52,Cash,154.8,4.7619047619,7.74,6.9
INV-00618,A,Yangon,Normal,M,Electronic accessories,543.0198832787362,9,42.714,9506.22452071896,2023-10-13,18:47,Cash,854.28,4.7619047619,42.714,8.3
INV-01248,A,Yangon,Member,Female,Sports and travel,68.57,9,30.8565,647.9864999999999,2023-11-09,19:18,Cash,617.1299999999999,4.7619047619,30.8565,5.0
INV-00219,B,mandalay,Member,Female,Fashion accessories,96.99,3,14.5485,305.51849999999996,2023-03-03,14:54,Cash,290.96999999999997,4.7619047619,14.5485,8.8
INV-00514,C,Naypyitaw,Normal,Male,Sports and travel,541.001961495627,1,3.173,992.9981944919327,2023-07-17,15:35,Credit card,63.46,4.7619047619,3.173,7.5
INV-01252,B,Mandalay,Normal,Female,,74.38,5,18.595,390.495,2023-05-04,18:38,Credit card,371.9,4.7619047619,18.595,4.5
INV-00974,A,Yangon,Member,Female,Electronic accessories,54.75,1,2.7375,57.4875,2023-10-10,16:21,Credit card,54.75,4.7619047619,2.7375,
INV-01476,B,Mandalay,Member,,Electronic accessories,75.0,6,22.5,472.5,2023-08-04,15:36,Credit card,450.0,4.7619047619,22.5,9.5
INV-01044,B,mandalay,Normal,Female,Electronic accessories,85.28,8,34.112,716.352,2023-03-31,17:06,Cash,682.24,4.7619047619,34.112,6.1
INV-01278,C,Naypyitaw,Normal,Male,Fashion accessories,51.14,10,25.57,536.97,2023-08-22,20:34,Credit card,511.4,4.7619047619,25.57,6.7
INV-01112,A, Yangon ,Normal,,Home and lifestyle,91.56,10,45.78,961.38,2023-01-08,20:31,Cash,915.6,4.7619047619,45.78,4.8
INV-01117,A,Yangon,Member,Female,Health and beauty,10.95,3,1.6425,34.49249999999999,2023-02-28,13:18,Credit card,32.849999999999994,4.7619047619,1.6425,5.5
INV-00967,C,Naypyitaw,Member,Female,Fashion accessories,54.31,8,21.724,456.204,2023-04-19,11:23,Cash,434.48,4.7619047619,21.724,6.5
INV-00893,C,Naypyitaw,Normal,Female,Sports and travel,75.6,10,37.8,793.8,2023-05-22,10:14,Ewallet,756.0,4.7619047619,37.8,5.0
INV-01342,B,Mandalay,Normal,Male,Health and beauty,19.34,8,7.736,162.456,2023-06-23,14:49,Ewallet,154.72,4.7619047619,7.736,7.4
INV-00304,B,Mandalay,Member,Male,Sports and travel,80.73,3,12.1095,254.2995,2023-05-16,17:02,Cash,242.19,4.7619047619,12.1095,8.8
INV-00665,A,Yangon,Member,Male,Home and lifestyle,62.44,8,24.976,524.496,2023-08-01,12:25,Credit card,499.52,4.7619047619,24.976,7.9
INV-00650,B,Mandalay,Member,Male,Food and beverages,22.78,7,7.973,167.43300000000002,2023-05-01,16:42,Credit card,159.46,4.7619047619,7.973,8.7
INV-00483,B, Mandalay ,Member,Male,Home and lifestyle,47.4,6,14.22,298.62,2023-01-13,12:31,Credit card,284.4,4.7619047619,14.22,8.1
INV-01207,B,Mandalay,Normal,Male,Food and beverages,70.66,8,28.264,593.544,2023-07-14,20:19,Credit card,565.28,4.7619047619,28.264,9.0
INV-01395,B,Mandalay,Normal,Male,Home and lifestyle,22.51,3,3.3765,70.9065,2023-10-03,14:54,Credit card,67.53,4.7619047619,3.3765,5.2
INV-00501,B,Mandalay,Member,M,Food and beverages,62.93,2,6.293,132.153,2023-04-02,16:23,Cash,125.86,4.7619047619,6.293,4.9
INV-00589,A,Yangon,Member,Female,Fashion accessories,12.3,8,4.92,103.32000000000001,2023-03-17,11:22,Cash,98.4,4.7619047619,4.92,7.5
INV-01221,C,Naypyitaw,Member,Female,Fashion accessories,56.3,7,19.705,413.80499999999995,2023/08/11,11:14,Ewallet,394.09999999999997,4.7619047619,19.705,7.8
INV-01027,C, Naypyitaw ,Member,Male,Home and lifestyle,35.17,1,1.7585,36.9285,2023-11-03,18:47,Ewallet,35.17,4.7619047619,1.7585,5.7
INV-00278,B, Mandalay ,Normal,Female,Electronic accessories,43.44,6,13.032,273.67199999999997,2023-08-05,14:13,Ewallet,260.64,4.7619047619,13.032,4.8
INV-01205,B,Mandalay,Normal,,Fashion accessories,87.9,1,4.395,92.295,2023-12-12,20:10,Ewallet,87.9,4.7619047619,4.395,4.6
INV-00888,A,Yangon,Member,Male,Fashion accessories,31.62,1,1.581,33.201,2023-12-20,17:54,Ewallet,31.62,4.7619047619,1.581,5.7
INV-00927,A, Yangon ,Member,Female,,59.01,3,8.8515,185.8815,2023-01-27,20:37,Cash,177.03,4.7619047619,8.8515,9.5
INV-00237,A,Yangon,Member,Male,Electronic accessories,20.27,9,9.1215,191.5515,2023-01-17,14:51,Ewallet,182.43,4.7619047619,9.1215,8.3
INV-01373,C,Naypyitaw,Normal,Male,Fashion accessories,93.32,9,41.994,881.8739999999999,2023-11-14,11:32,Ewallet,839.8799999999999,4.7619047619,41.994,5.4
INV-01023,C,Naypyitaw,Normal,Male,Home and lifestyle,53.85,9,24.2325,508.88250000000005,2023-10-04,15:50,Credit card,484.65000000000003,4.7619047619,24.2325,7.0
INV-01494,A,Yangon,Normal,,Sports and travel,65.9,3,9.885,207.585,2023-08-23,11:54,Credit card,197.70000000000002,4.7619047619,9.885,7.4
INV-01356,C,Naypyitaw,Member,F,Electronic accessories,81.7,1,4.085,85.785,2023-05-16,16:01,Ewallet,81.7,4.7619047619,4.085,4.9
INV-01074,A,Yangon,Member,Male,Health and beauty,59.28,1,2.964,62.244,2023-02-15,11:16,Cash,59.28,4.7619047619,2.964,5.3
INV-00209,A,Yangon,Normal,Female,Home and lifestyle,73.04,1,3.652,76.69200000000001,2023-12-20,18:05,Cash,73.04,4.7619047619,3.652,6.6
INV-00773,A,Yangon,Normal,Male,Health and beauty,99.44,-1,29.832,626.472,2023-02-08,18:20,Credit card,596.64,4.7619047619,29.832,6.3
INV-00616,C,Naypyitaw,Member,Female,Home and lifestyle,71.44,6,21.432,450.072,2023-08-26,11:41,Ewallet,428.64,4.7619047619,21.432,8.7
INV-01190,C,Naypyitaw,Normal,Female,Sports and travel,58.83,1,2.9415,61.771499999999996,2023-01-08,20:48,Cash,58.83,4.7619047619,2.9415,9.5
INV-00059,A,Yangon,Member,female,Electronic accessories,51.77,2,5.177,108.71700000000001,2023-07-05,19:59,Ewallet,103.54,4.7619047619,5.177,5.8
INV-00343,A,Yangon,Normal,,Electronic accessories,85.35,9,38.4075,806.5575,2023-01-21,16:05,Ewallet,768.15,4.7619047619,38.4075,
INV-00395,B, Mandalay ,Member,Male,Food and beverages,47.23,9,21.2535,446.32349999999997,2023-02-23,11:35,Cash,425.07,4.7619047619,21.2535,6.9
INV-00454,C,Naypyitaw,Normal,Female,Sports and travel,75.78,7,26.523,556.9830000000001,2023-07-01,14:41,Credit card,530.46,4.7619047619,26.523,7.2
INV-00844,C, Naypyitaw ,Normal,Female,Sports and travel,70.43,2,7.043,147.90300000000002,2023-09-22,10:33,Cash,140.86,4.7619047619,7.043,8.1
INV-01231,C,Naypyitaw,Member,Male,Sports and travel,78.12,5,19.53,410.13,2023-01-24,19:41,Cash,390.6,4.7619047619,19.53,6.9
INV-01055,C, Naypyitaw ,Normal,Female,Sports and travel,26.16,6,7.848,164.80800000000002,2023-02-16,12:21,Ewallet,156.96,4.7619047619,7.848,7.5
INV-01282,C,Naypyitaw,Normal,Female,Home and lifestyle,64.86,3,9.729,204.30899999999997,2023-09-05,11:32,Ewallet,194.57999999999998,4.7619047619,9.729,7.6
INV-00381,A,Yangon,Member,Male,Health and beauty,71.25,10,35.625,748.125,2023-05-26,18:24,Credit card,712.5,4.7619047619,35.625,4.1
INV-01461,B,Mandalay,Normal,Male,Sports and travel,83.45,6,25.035,525.735,2023-03-31,17:33,Credit card,500.70000000000005,4.7619047619,25.035,6.5
INV-01340,A, Yangon ,Member,Female,Sports and travel,15.31,1,0.7655,16.0755,2023-09-04,16:04,Ewallet,15.31,4.7619047619,0.7655,7.1
INV-01281,B,Mandalay,Normal,male,,20.07,7,7.0245,147.5145,2023-07-16,11:19,Ewallet,140.49,4.7619047619,7.0245,8.0
INV-01193,B,Mandalay,Normal,female,Health and beauty,63.38,4,12.676,266.196,2023-12-02,17:01,Ewallet,253.52,4.7619047619,12.676,6.0
INV-00868,A,Yangon,Normal,Female,Fashion accessories,16.5,7,5.775,121.275,2023-07-08,12:06,Cash,115.5,4.7619047619,5.775,7.9
INV-00746,C,Naypyitaw,Member,Male,Electronic accessories,87.66,2,8.766,184.08599999999998,2023-03-20,13:04,Ewallet,175.32,4.7619047619,8.766,5.2
INV-00234,B,Mandalay,Normal,F,Electronic accessories,15.5,1,0.775,16.275,2023-01-31,19:18,Credit card,15.5,4.7619047619,0.775,4.7
INV-01312,C,Naypyitaw,Member,M,Electronic accessories,88.27,7,30.8945,648.7845,2023-12-04,19:40,Cash,617.89,4.7619047619,30.8945,
INV-00197,C,Naypyitaw,Normal,Male,Home and lifestyle,34.46,3,5.169,108.54899999999999,2023-03-06,11:37,Ewallet,103.38,4.7619047619,5.169,6.7
INV-01191,A,Yangon,Normal,female,Health and beauty,68.82,10,34.41,722.6099999999999,2023-03-15,10:02,Ewallet,688.1999999999999,4.7619047619,34.41,
INV-01303,A,yangon,Normal,Female,Fashion accessories,62.89,1,3.1445,66.0345,2023-04-28,18:33,Credit card,62.89,4.7619047619,3.1445,9.7
INV-00082,B, Mandalay ,Member,Female,Home and lifestyle,75.18,4,15.036,315.75600000000003,2023-12-26,20:05,Credit card,300.72,4.7619047619,15.036,5.7
INV-01451,B,Mandalay,Normal,Male,Fashion accessories,30.92,8,12.368,259.728,2023-04-30,15:30,Credit card,247.36,4.7619047619,12.368,7.3
INV-00669,A,Yangon,Normal,F,Sports and travel,15.05,7,5.2675,110.6175,2023-08-27,14:23,Cash,105.35000000000001,4.7619047619,5.2675,7.3
INV-01394,B,mandalay,Normal,Male,Home and lifestyle,83.96,8,33.584,705.2639999999999,2023-05-01,14:29,Ewallet,671.68,4.7619047619,33.584,8.3
